Station,Postcode,Latitude,Longitude,TLC,NLC,Owner,Entries and exits 2024, Interchanges 2024
Bishop Auckland,DL14 7EJ,54.6571963763698,-1.67771509725951,BIA,7835,Northern Trains,156458,0
Bishopbriggs,G64 1PE,55.9038831792009,-4.22491571705821,BBG,9940,ScotRail,669734,0
Bishops Lydeard,TA4 3BX,51.0541,-3.1942,BIB,3446,West Somerset Railway,0,0
Bishops Stortford,CM23 3BL,51.8666894209812,0.16489410333554,BIS,6800,Greater Anglia,2806012,102607
Bishopstone (Sussex),BN25 2RB,50.7801416620368,0.082756921439231,BIP,5402,Govia Thameslink Railway (Southern),47000,0
Bishopton (Renfrewshire),PA7 5AD,55.9022694882255,-4.5004875625329,BPT,9620,ScotRail,670750,0
Bitterne,SO18 1GG,50.9182213632939,-1.37699961416727,BTE,5945,South Western Railway,71222,0
Blackburn,BB1 1EX,53.7465184457461,-2.47912240276289,BBN,2737,Northern Trains,1244512,75205
Blackfriars,EC4V 4DY,51.51180819479,-0.103332073034139,BFR,5112,Govia Thameslink Railway (Thameslink),13945996,2193097
Blackheath,SE3 9LE,51.4657945200002,0.00887187089452019,BKH,5095,Southeastern,2209940,6420
Blackhorse Road,E17 6NH,51.58660384873,-0.0412357433706351,BHO,7400,London Underground,2280790,0
Blackpool North,FY1 2AB,53.8219180942013,-3.04927516714828,BPN,2739,Northern Trains,1973138,1482
Blackpool Pleasure Beach,FY4 1NY,53.7879555202556,-3.05387646984086,BPB,2738,Northern Trains,133652,0
Blackpool South,FY4 2FA,53.7987040263195,-3.04893832565541,BPS,2740,Northern Trains,114944,0
Blackridge,EH48 3BW,55.8842557507999,-3.75079743413867,BKR,991,ScotRail,48902,0
Blackrod,BL6 5JH,53.5915244932358,-2.56952431744104,BLK,2732,Northern Trains,195800,0
Blackwater,GU17 9AB,51.3315811457068,-0.776741026218888,BAW,5625,Great Western Railway,343760,0
Blaenau Ffestiniog,LL41 3HE,52.9945530771849,-3.93859577234881,BFF,2450,TfW Rail,39950,0
Blair Atholl,PH18 5SL,56.7655504660718,-3.85022876626298,BLA,8750,ScotRail,15126,0
Blairhill,ML5 1NP,55.8664556230225,-4.0432911996593,BAI,9760,ScotRail,342648,0
Blake Street,B74 4EB,52.6048860712992,-1.84491459685048,BKT,1176,West Midlands Trains (West Midlands Railway),306532,0
Blakedown,DY10 3LF,52.4064026596129,-2.17686566095142,BKD,4574,West Midlands Trains (West Midlands Railway),88008,0
Blantyre,G72 9BB,55.7973304780703,-4.08697164977011,BLT,9716,ScotRail,377508,0
Blaydon,NE21 4JB,54.9657896857216,-1.71258088882198,BLO,7503,Northern Trains,75080,0
Bleasby,NG14 7GD,53.0413649497003,-0.943687538181265,BSB,6204,East Midlands Railway,6298,0
Bletchley,MK3 6DZ,51.9953339717924,-0.736320506839459,BLY,1360,West Midlands Trains (London Northwestern Railway),964728,44221
Bloxwich,WS3 2NY,52.6182018754768,-2.01147807238452,BLX,1141,West Midlands Trains (West Midlands Railway),102284,0
Bloxwich North,WS3 2NR,52.6254378492086,-2.01768461058018,BWN,1018,West Midlands Trains (West Midlands Railway),107842,0
Blundellsands and Crosby,L23 8SE,53.4876867000616,-3.03986028592851,BLN,2123,Merseyrail,1497638,0
Blythe Bridge,ST11 9JF,52.9681439666743,-2.06696136521393,BYB,1282,East Midlands Railway,77568,0
Bodmin Parkway,PL30 4BB,50.4458686645733,-4.66292953056928,BOD,3501,Great Western Railway,279642,0
Bodorgan,LL62 5BL,53.2043074000119,-4.41800424551237,BOR,2435,TfW Rail,6374,0
Bognor Regis,PO21 1BA,50.7865584395345,-0.676178286011514,BOG,5253,Govia Thameslink Railway (Southern),1009440,0
Bogston,PA15 2TF,55.9370473872407,-4.71140217696609,BGS,9668,ScotRail,23616,0
Bolton,BL2 1BE,53.5741455351566,-2.42582497565139,BON,2599,Northern Trains,2712174,399405
Bolton-Upon-Dearne,S63 8NY,53.5189470302023,-1.31154616002462,BTD,8536,Northern Trains,71378,0
Bond Street,W1C 2HU,51.513797,-0.149614,BDS,6553,London Underground,38307986,236
Bookham,KT23 3JG,51.2887375770933,-0.384020684769355,BKA,5626,South Western Railway,197928,0
Bootle (Cumbria),LA19 5TA,54.2913058315169,-3.39386227213438,BOC,1993,Northern Trains,11998,0
Bootle New Strand,L20 5BW,53.4533917659639,-2.99474773972908,BNW,2195,Merseyrail,769970,1430
Bootle Oriel Road,L20 7AD,53.4466239167649,-2.9957338918952,BOT,2239,Merseyrail,601644,0
Bordesley,B9 4HF,52.4718743800827,-1.87776885469942,BBS,4513,West Midlands Trains (West Midlands Railway),15116,0
Borough Green and Wrotham,TN15 8BG,51.2932170234776,0.306244959659036,BRG,5130,Southeastern,390852,0
Borth,SY24 5HT,52.4910318901744,-4.05017708151719,BRH,4304,TfW Rail,57948,0
Bosham,PO18 8NG,50.8427472866996,-0.847431235664145,BOH,5254,Govia Thameslink Railway (Southern),62116,0
Boston,PE21 3RN,52.9780883520384,-0.03100323679323,BSN,6216,East Midlands Railway,225228,0
Botley,SO30 2DY,50.9164546156522,-1.25923650546392,BOE,5894,South Western Railway,135316,0
Bottesford,NG13 0GT,52.9446141670485,-0.794842711685305,BTF,6237,East Midlands Railway,52460,0
Bourne End,SL8 5QH,51.5771173647136,-0.710473547391366,BNE,3018,Great Western Railway,236470,100501
Bournemouth,BH8 8HX,50.7272746595869,-1.86450316465566,BMH,5876,South Western Railway,2520904,62051
Bournville,B30 1LG,52.4269645832552,-1.92642405915734,BRV,1112,West Midlands Trains (West Midlands Railway),862142,0
Bow Brickhill,MK17 9JN,52.0043001848605,-0.696077833880482,BWB,1381,West Midlands Trains (London Northwestern Railway),13274,0
Bow Street,SY24 5AT,52.4392199,-4.0319599,BOW,4219,TfW Rail,28582,0
Bowes Park,N22 4NT,51.6070103763875,-0.120581954633459,BOP,6027,Govia Thameslink Railway (Great Northern),426896,0
Bowling,G60 5AH,55.9310849001239,-4.49384261915191,BWG,9968,ScotRail,24670,0
Box Hill and Westhumble,RH5 6BT,51.2540106794359,-0.328489952956063,BXW,5403,Govia Thameslink Railway (Southern),132880,0
Bracknell,RG12 1HX,51.4130914141393,-0.751703650172948,BCE,5693,South Western Railway,1602212,12681
Bradford Forster Square,BD1 4HY,53.7969256219995,-1.75296173787813,BDQ,8346,Northern Trains,1425866,34252
Bradford Interchange,BD1 1TU,53.7910764525054,-1.74959589964649,BDI,8345,Northern Trains,2328886,87687
Bradford-On-Avon,BA15 1DF,51.3449161602034,-2.25232693866303,BOA,3341,Great Western Railway,486806,4805
Brading,PO36 0EB,50.6783720718463,-1.13872244962043,BDN,5530,South Western Railway (Island Line),16122,0
Braintree,CM7 3QL,51.8753890748181,0.556686982906197,BTR,6801,Greater Anglia,575482,0
Braintree Freeport,CM77 8YH,51.8694135093739,0.568434688069829,BTP,2053,Greater Anglia,124202,0
Bramhall,SK7 2DU,53.360614520234,-2.16359288123925,BML,2944,Northern Trains,186786,0
Bramley (Hampshire),RG26 5AG,51.3302932744388,-1.06100278415591,BMY,5500,Great Western Railway,241488,0
Bramley (West Yorkshire),LS13 4DU,53.8053497570895,-1.63720635437646,BLE,8496,Northern Trains,297084,0
Brampton (Cumbria),CA8 1HW,54.9323930102284,-2.70294760254176,BMP,7565,Northern Trains,13710,0
Brampton (Suffolk),NR34 8EF,52.3954307722651,1.54381046672808,BRP,7259,Greater Anglia,11920,0
Branchton,PA16 9HA,55.9406016000061,-4.80354935893801,BCN,9938,ScotRail,109904,0
Brandon,IP27 0BA,52.4540047306678,0.624731734521936,BND,7200,Greater Anglia,119300,0
Branksome,BH12 1DF,50.7269660330633,-1.91975842787338,BSM,5875,South Western Railway,235364,0
Braystones,CA21 2YW,54.4393640536404,-3.54182643942065,BYS,2045,Northern Trains,1532,0
Bredbury,SK6 2AA,53.4231550957567,-2.11048830300964,BDY,2779,Northern Trains,193422,0
Breich,EH55 8JH,55.8273164832767,-3.66812586892786,BRC,9251,ScotRail,6036,0
Brent Cross West,NW2 6LW,51.5687,-0.2269,BCZ,7777,Govia Thameslink Railway (Thameslink),140266,0
Brentford,TW8 8DT,51.4875457097478,-0.3096509962364,BFD,5552,South Western Railway,983680,0
Brentwood,CM14 4EW,51.6136030493508,0.2995857793073,BRE,6872,TfL Rail,3713034,0
Bricket Wood,AL2 3LN,51.7054267834401,-0.359115040469,BWO,1560,West Midlands Trains (London Northwestern Railway),23234,0
Bridge Of Allan,FK9 4PH,56.1566398048563,-3.95722936202684,BEA,9889,ScotRail,267050,0
Bridge Of Orchy,PA36 4AD,56.5158728605762,-4.76299400728156,BRO,8823,ScotRail,7286,0
Bridgend,CF31 1BN,51.5069776497295,-3.57527638119945,BGN,3809,TfW Rail,1278334,59079
Bridgeton,G40 1BN,55.8489676845822,-4.22605724682491,BDG,9789,ScotRail,767684,0
Bridgwater,TA6 5HB,51.1278595271724,-2.99040597303838,BWT,3449,Great Western Railway,442188,0
Bridlington,YO15 3EP,54.0841300013586,-0.198720390714093,BDT,8049,Northern Trains,491854,1055
Brierfield,BB9 5PU,53.8239823807197,-2.23649020577414,BRF,2554,Northern Trains,29958,0
Brigg,DN20 8HX,53.5491442686681,-0.486124757673641,BGG,6464,Northern Trains,1018,0
Brighouse,HD6 1LE,53.6981985445311,-1.77943904000537,BGH,8514,Northern Trains,367760,47397
Brighton,BN1 3XP,50.8290032740444,-0.141280362604851,BTN,5268,Govia Thameslink Railway (Southern),14547650,980746
Brimsdown,EN3 7SH,51.6555817179022,-0.0308174334464399,BMD,6810,Greater Anglia,1051164,0
Brinnington,SK5 8JE,53.4321182782686,-2.13512015019042,BNT,2603,Northern Trains,99400,0
Bristol Parkway,BS34 8PU,51.5138036668802,-2.54216343130652,BPW,3230,Great Western Railway,2069150,901993
Bristol Temple Meads,BS1 6QF,51.449146420501,-2.58131562733598,BRI,3231,Network Rail,10227188,1498094
Brithdir,NP24 6XY,51.7103060616454,-3.22872077880337,BHD,4012,TfW Rail,12262,0
Briton Ferry,SA11 2NE,51.6379005035521,-3.81925304025098,BNF,4187,TfW Rail,31274,0
Brixton,SW9 8JB,51.4632974069132,-0.114183479348404,BRX,5081,Southeastern,781842,0
Broad Green,L14 3NG,53.4065063198581,-2.8934843782564,BGE,2240,Northern Trains,364888,0
Broadbottom,SK14 6AX,53.4409753914717,-2.01652101691897,BDB,2892,Northern Trains,120372,0
Broadstairs,CT10 1HZ,51.3606706129939,1.43356042841681,BSR,5006,Southeastern,713510,0
Brockenhurst,SO42 7TW,50.8168418133325,-1.57353117285741,BCU,5886,South Western Railway,838388,216713
Brockholes,HD9 7EB,53.5969730380642,-1.76969142002127,BHS,8429,Northern Trains,35640,0
Brockley,SE4 2RW,51.4646472014469,-0.0375366925196268,BCY,5404,London Overground,3670464,0
Bromborough,CH63 0JG,53.3218495381578,-2.98689585549247,BOM,2190,Merseyrail,579326,0
Bromborough Rake,CH62 7AL,53.3299093778849,-2.98946942122466,BMR,2191,Merseyrail,227688,0
Bromley Cross (Lancs),BL7 9AG,53.6140430093272,-2.41089911446368,BMC,2697,Northern Trains,263650,0
Bromley North,BR1 3NN,51.4083259856208,0.0169926357417391,BMN,5096,Southeastern,201504,0
Bromley South,BR1 1LX,51.3999745779484,0.0173440284479178,BMS,5064,Southeastern,5984728,852825
Bromsgrove,B60 2LX,52.3222879772082,-2.04734524157192,BMV,4715,West Midlands Trains (West Midlands Railway),591650,0
Brondesbury,NW6 7QB,51.5451643215911,-0.202308734122339,BSY,1437,London Overground,2404762,0
Brondesbury Park,NW6 6RP,51.5406977630272,-0.210127665126915,BSP,1438,London Overground,1014226,0
Brookmans Park,AL9 7SS,51.7210604040222,-0.204548729285783,BPK,6074,Govia Thameslink Railway (Great Northern),248656,0
Brookwood,GU24 0ER,51.3037572593507,-0.635747900032551,BKO,5687,South Western Railway,784458,47009
Broome,SY7 0NT,52.4227745962921,-2.88520796216339,BME,4175,TfW Rail,1300,0
Broomfleet,HU15 1RQ,53.7402076992399,-0.671828400321333,BMF,8050,Northern Trains,894,0
Brora,KW9 6PY,58.012954677959,-3.85228367382381,BRA,8618,ScotRail,5990,0
Brough,HU15 1DZ,53.726959736948,-0.578724236728498,BUH,8051,TransPennine Express,473044,8860
Broughty Ferry,DD5 2DX,56.4671632427311,-2.87315275743822,BYF,9023,ScotRail,124272,0
Broxbourne,EN10 7AW,51.7469087203036,-0.0110867237416249,BXB,6812,Greater Anglia,1624830,348293
Bruce Grove,N17 6QA,51.5939575362971,-0.0698670703254643,BCV,6958,London Overground,1387826,0
Brundall,NR13 5LA,52.6194794445227,1.43929868679443,BDA,7289,Greater Anglia,100552,1093
Brundall Gardens,NR13 5RG,52.623439277351,1.41841612253682,BGA,7006,Greater Anglia,19246,0
Brunstane,EH15 2NG,55.9425140850115,-3.10098653970798,BSU,8807,ScotRail,162702,0
Brunswick,L8 6XP,53.3832435421687,-2.97607735757102,BRW,3623,Merseyrail,873682,0
Bruton,BA10 0EH,51.1116412233567,-2.44707381432238,BRU,5702,Great Western Railway,51030,0
Bryn,WN4 0AR,53.4998691660173,-2.6472139954436,BYN,2222,Northern Trains,98146,0
Buckenham,NR13 4HW,52.5977342869752,1.47032522512213,BUC,7290,Greater Anglia,360,0
Buckley,CH7 3AY,53.163039091322,-3.05592619131988,BCK,2422,TfW Rail,26754,0
Bucknell,SY7 0AD,52.3573820377697,-2.94737831871819,BUK,4182,TfW Rail,3264,0
Buckshaw Parkway,PR7 7EY,53.6733436562841,-2.6608302706882,BSV,7501,Northern Trains,341192,0
Bugle,PL26 8QP,50.4003548175137,-4.79210144517706,BGL,3502,Great Western Railway,6342,0
Builth Road,LD2 3PY,52.1693260878635,-3.42703322967269,BHR,4317,TfW Rail,4638,0
Bulwell,NG6 9AA,52.9996957837852,-1.19623056375416,BLW,1865,East Midlands Railway,65298,0
Bures,CO8 5HS,51.9711590332091,0.769143780923498,BUE,7085,Greater Anglia,46312,0
Burgess Hill,RH15 9DG,50.9536546008005,-0.127412852764647,BUG,5483,Govia Thameslink Railway (Southern),1538448,0
Burley Park,LS6 1NA,53.8120311080587,-1.57776768947798,BUY,8500,Northern Trains,638610,0
Burley-In-Wharfedale,LS29 4BE,53.9081516997075,-1.75337211508043,BUW,8565,Northern Trains,492382,0
Burnage,M20 6FJ,53.4211687602571,-2.21567840315285,BNA,2945,Northern Trains,160364,0
Burneside (Cumbria),LA9 6RD,54.3549826054845,-2.76667730640148,BUD,1975,Northern Trains,22240,0
Burnham,SL1 6JT,51.5235048795581,-0.646373823188634,BNM,3176,TfL Rail,1566076,0
Burnham-On-Crouch,CM0 8BQ,51.6336547723703,0.814027782561537,BUU,6873,Greater Anglia,193182,0
Burnley Barracks,BB12 0HG,53.7908801067712,-2.25808600820696,BUB,2743,Northern Trains,29030,0
Burnley Central,BB11 1DA,53.7935141377532,-2.24497131410056,BNC,2550,Northern Trains,94256,5
Burnley Manchester Road,BB11 1JZ,53.784967519749,-2.24886752625716,BYM,2549,Northern Trains,520890,13195
Burnside (South Lanarkshire),G73 3SA,55.8169313339993,-4.20239033426663,BUI,9767,ScotRail,215682,0
Burntisland,KY3 9DR,56.0570842114504,-3.23319831966981,BTS,9107,ScotRail,180538,0
Burscough Bridge,L40 0RZ,53.6052595050232,-2.84088028461687,BCB,2279,Northern Trains,167468,0
Burscough Junction,L40 5SP,53.5975223038556,-2.84060569626726,BCJ,2280,Northern Trains,47946,0
Bursledon,SO31 8AA,50.8836886125224,-1.30503236047306,BUO,5927,South Western Railway,58546,0
Burton Joyce,NG14 5AA,52.9834418843688,-1.04087761567102,BUJ,6200,East Midlands Railway,11014,0
Burton-On-Trent,DE14 2DA,52.8058165084357,-1.64245997205794,BUT,1658,East Midlands Railway,705092,12603
Bury St Edmunds,IP32 6AD,52.2537604920335,0.713306656862091,BSE,7008,Greater Anglia,834744,804
Busby,G76 8JB,55.7803445376612,-4.26220173231044,BUS,9791,ScotRail,136388,0
Bush Hill Park,EN1 1BA,51.6415169536941,-0.0692211146516689,BHK,6913,London Overground,1143890,0
Bushey,WD19 4EA,51.6457502336329,-0.385321269560704,BSH,1395,London Overground,1157470,0
Butlers Lane,B74 4RT,52.5924709448511,-1.83802031828625,BUL,1179,West Midlands Trains (West Midlands Railway),168140,0
Buxted,TN22 4LA,50.9900108378352,0.131438921683175,BXD,5324,Govia Thameslink Railway (Southern),95564,0
Buxton,SK17 6AQ,53.2607227045765,-1.91286358993768,BUX,2946,Northern Trains,348876,0
Byfleet and New Haw,KT15 3LQ,51.3497957278428,-0.481389767596653,BFN,5689,South Western Railway,369342,0
Bynea,SA14 9TL,51.6720366859549,-4.09888164715589,BYE,4124,TfW Rail,1990,0
Cadoxton,CF63 2JP,51.4122831697514,-3.24889594393883,CAD,3811,TfW Rail,298106,0
Caergwrle,LL12 9DU,53.1078664074892,-3.03291327418616,CGW,2536,TfW Rail,9742,0
Caerphilly,CF83 1JR,51.57158067131,-3.21848255919666,CPH,3812,TfW Rail,568944,0
Caersws,SY17 5HH,52.5161279090032,-3.43249879239218,CWS,4412,TfW Rail,49136,0
Caldercruix,ML6 7RJ,55.8879475461776,-3.88771190821316,CAC,992,ScotRail,70158,0
Caldicot,NP6 4BU,51.5847930591881,-2.76057390572724,CDT,3680,TfW Rail,73862,0
Caledonian Road and Barnsbury,N1 1DF,51.5430392840645,-0.116729249835755,CIR,1439,London Overground,1537520,0
Calstock,PL18 9QY,50.4978023671618,-4.20898850028348,CSK,3562,Great Western Railway,34506,0
Cam and Dursley,GL11 5DJ,51.71762106741,-2.35908298700462,CDU,3238,Great Western Railway,207950,0
Camberley,GU15 3RR,51.3363271281171,-0.744271720142327,CAM,5682,South Western Railway,340568,0
Camborne,TR14 8SR,50.2104431448962,-5.2974123155278,CBN,3504,Great Western Railway,333710,0
Cambridge,CB1 2JW,52.1940653655991,0.137456461171047,CBG,7022,Greater Anglia,10033088,712233
Cambridge Heath,E2 9EG,51.5319710950389,-0.0572790666047599,CBH,6962,London Overground,1051058,0
Cambridge North,CB4 0WZ,52.2244799933152,0.158478721722977,CMB,8001,Greater Anglia,1268788,1631
Cambuslang,G72 7EL,55.8196110785266,-4.17300936139383,CBL,9768,ScotRail,767364,42517
Camden Road,NW1 9LS,51.541789311709,-0.138700901327927,CMD,1440,London Overground,4290962,10250
Camelon,FK1 4JW,56.0060960246981,-3.81760595611437,CMO,9878,ScotRail,153246,0
Canada Water,SE16 2YS,51.4979884652777,-0.0497198367270248,ZCW,1659,London Underground,17517222,6339
Canary Wharf,E14 4QS,51.503578,-0.019467,CWX,6560,Elizabeth line,14787440,27
Canley,CV5 6BH,52.3992417616656,-1.54757487164278,CNL,1129,West Midlands Trains (West Midlands Railway),429930,0
Cannock,WS11 8NQ,52.6861624456421,-2.02214749992606,CAO,1016,West Midlands Trains (West Midlands Railway),314972,0
Cannon Street,EC4N 6AP,51.5113807653806,-0.0902929804450992,CST,5142,Network Rail,7101938,294166
Canonbury,N1 2PG,51.5487306960064,-0.0921909296515918,CNN,1441,London Overground,2752422,925702
Canterbury East,CT1 2RB,51.2742643010057,1.07596836838028,CBE,5164,Southeastern,1059206,29607
Canterbury West,CT2 8AN,51.2842658182293,1.07530307014886,CBW,5007,Southeastern,2464836,168010
Cantley,NR13 3SQ,52.5787439208642,1.51341203393271,CNY,7292,Greater Anglia,18298,0
Capenhurst,CH1 6HE,53.2601766897761,-2.94228526259152,CPU,2186,Merseyrail,185428,0
Carbis Bay,TR26 2NN,50.1970567010486,-5.46326466277764,CBB,3542,Great Western Railway,256874,0
Cardenden,KY5 0BP,56.1412590120684,-3.26164246018956,CDD,9112,ScotRail,37974,0
Cardiff Bay,CF10 5LE,51.4671120338694,-3.16640344566505,CDB,3815,TfW Rail,546878,0
Cardiff Central,CF10 1EP,51.4760288851757,-3.17930229689385,CDF,3899,TfW Rail,11499126,1387752
Cardiff Queen Street,CF10 4EY,51.4819650131963,-3.17018110795731,CDQ,3900,TfW Rail,1828790,433274
Cardonald,G52 2DE,55.8525736689993,-4.34069348123436,CDO,9624,ScotRail,214202,0
Cardross,G82 5NL,55.9603843832927,-4.65307437435214,CDR,9969,ScotRail,146792,0
Carfin,ML1 5AL,55.8073437453988,-3.9562545230792,CRF,9877,ScotRail,116600,0
Cark and Cartmel,LA11 7PT,54.1779579416092,-2.97406410040301,CAK,1964,Northern Trains,84822,0
Carlisle,CA1 1QZ,54.8906549298,-2.93319211047497,CAR,2118,Avanti West Coast,2103288,346949
Carlton,NG4 2FD,52.965087366641,-1.07865502808069,CTO,6201,East Midlands Railway,43120,0
Carluke,ML8 5AA,55.7312694028257,-3.84892564535903,CLU,9702,ScotRail,287912,0
Carmarthen,SA31 2BE,51.8533578808521,-4.30596190317658,CMN,4068,TfW Rail,374496,13344
Carmyle,G32 8YS,55.8343417681725,-4.15818113045633,CML,9769,ScotRail,122228,0
Carnforth,LA5 9ET,54.1296807999724,-2.77123283370784,CNF,2640,Northern Trains,174598,16518
Carnoustie,DD7 6AY,56.5005661034066,-2.70660077824166,CAN,9028,ScotRail,132740,0
Carntyne,G32 6AW,55.8548777008205,-4.17857314789674,CAY,9897,ScotRail,362438,0
Carpenders Park,WD19 7DT,51.6283500844943,-0.385939110192136,CPK,1442,London Overground,1073672,0
Carrbridge,PH23 3AJ,57.2795057695212,-3.82820361192189,CAG,8621,ScotRail,6544,0
Carshalton,SM5 2HW,51.3684528774191,-0.166368536051504,CSH,5405,Govia Thameslink Railway (Southern),1073810,0
Carshalton Beeches,SM5 3RF,51.3574095253256,-0.169797044692897,CSB,5406,Govia Thameslink Railway (Southern),688586,0
Carstairs,ML11 8PR,55.6910505751263,-3.66847398361363,CRS,9704,ScotRail,28352,205
Cartsdyke,PA15 2TG,55.9422189788465,-4.73159192667259,CDY,9680,ScotRail,95612,0
Castle Bar Park,W7 1BA,51.5229293420363,-0.331548940592461,CBP,3098,Great Western Railway,101564,0
Castle Cary,BA7 7PE,51.0998172088069,-2.52279469643867,CLC,5703,Great Western Railway,309574,47776
Castleford,WF10 5DN,53.7240777865092,-1.354652736609,CFD,8359,Northern Trains,424144,17489
Castleton (Manchester),OL11 3EB,53.5918484863424,-2.17823419505367,CAS,2919,Northern Trains,132292,0
Castleton Moor,YO21 2EU,54.4671435348016,-0.946648402304519,CSM,7914,Northern Trains,5756,0
Caterham,CR3 6LB,51.2821399092314,-0.0783071221606942,CAT,5351,Govia Thameslink Railway (Southern),568072,0
Catford,SE6 4RW,51.4444050592825,-0.0263165980978829,CTF,5077,Govia Thameslink Railway (Thameslink),745360,175451
Catford Bridge,SE6 4RH,51.4447390713824,-0.0247911767036132,CFB,5047,Southeastern,2356720,63357
Cathays,CF10 3LU,51.4889025348744,-3.17868388381823,CYS,3820,TfW Rail,823010,0
Cathcart,G44 4ED,55.8176734833053,-4.26053705302787,CCT,9795,ScotRail,481464,1118
Cattal,YO5 8EB,53.9974405714928,-1.32053513613482,CTL,8232,Northern Trains,74534,0
Causeland,PL14 4ST,50.4056959147701,-4.46644892679679,CAU,3568,Great Western Railway,1800,0
Cefn-Y-Bedd,LL12 9UU,53.0988032278231,-3.03105323734973,CYB,2425,TfW Rail,5076,0
Chadwell Heath,RM6 4BU,51.5680368465285,0.128958362519305,CTH,6874,TfL Rail,5970062,0
Chafford Hundred,RM16 6QQ,51.4855550575053,0.28744692045023,CFH,7447,c2c,2331974,0
Chalfont and Latimer,HP7 9PR,51.6681076576697,-0.560526398177912,CFO,539,London Underground,825202,0
Chalkwell,SS0 8PX,51.5387163080302,0.670592556917399,CHW,7469,c2c,1224874,0
Chandlers Ford,SO53 4DD,50.9836845147777,-1.38517039014294,CFR,5836,South Western Railway,145804,0
Chapel-En-Le-Frith,SK23 0XT,53.3122322961308,-1.91876260821786,CEF,2762,Northern Trains,74536,0
